Source_object_id,Target_object_id,O2O_qualifier,Timestamp
tr8,Pcp5,Assigned truck for pickup plan,2024-05-29 17:12:57
tr33,Pcp7,Dropped truck from pickup plan,2024-05-29 17:14:48
tr27,Pcp10,Assigned truck for pickup plan,2024-05-29 18:08:27
tr40,Pcp2,Assigned truck for pickup plan,2024-05-29 18:25:24
tr24,Pcp8,Dropped truck from pickup plan,2024-05-29 19:17:44
tr10,Pcp4,Dropped truck from pickup plan,2024-05-30 07:15:11
tr35,Pcp2,Dropped truck from pickup plan,2024-05-30 08:02:57
tr31,Pcp5,Dropped truck from pickup plan,2024-05-30 08:07:00
tr20,Pcp7,Dropped truck from pickup plan,2024-05-30 09:15:24
tr24,Pcp9,Assigned truck for pickup plan,2024-05-30 09:32:25
tr4,Pcp3,Assigned truck for pickup plan,2024-05-30 10:11:04
tr3,Pcp5,Assigned truck for pickup plan,2024-05-30 10:33:46
tr41,Pcp4,Assigned truck for pickup plan,2024-05-30 10:37:49
tr46,Pcp8,Dropped truck from pickup plan,2024-05-30 10:37:57
tr33,Pcp10,Assigned truck for pickup plan,2024-05-30 10:46:25
tr31,Pcp5,Assigned truck for pickup plan,2024-05-30 10:55:02
tr17,Pcp8,Assigned truck for pickup plan,2024-05-30 10:55:44
tr20,Pcp4,Assigned truck for pickup plan,2024-05-30 11:34:40
tr16,Pcp4,Dropped truck from pickup plan,2024-05-30 11:58:57
tr35,Pcp2,Assigned truck for pickup plan,2024-05-30 12:02:00
tr10,Pcp2,Assigned truck for pickup plan,2024-05-30 13:50:22
tr37,Pcp5,Dropped truck from pickup plan,2024-05-30 13:51:09
tr29,Pcp7,Dropped truck from pickup plan,2024-05-30 14:12:08
tr46,Pcp2,Assigned truck for pickup plan,2024-05-30 14:50:03
tr47,Pcp5,Dropped truck from pickup plan,2024-05-30 15:25:04
tr16,Pcp9,Assigned truck for pickup plan,2024-05-30 15:28:26
tr36,Pcp3,Dropped truck from pickup plan,2024-05-30 15:43:36
tr11,Pcp2,Dropped truck from pickup plan,2024-05-30 15:46:53
tr6,Pcp9,Dropped truck from pickup plan,2024-05-30 16:18:57
tr39,Pcp9,Dropped truck from pickup plan,2024-05-30 17:06:26
tr37,Pcp5,Assigned truck for pickup plan,2024-05-30 17:12:47
tr47,Pcp7,Assigned truck for pickup plan,2024-05-30 17:16:02
tr12,Pcp8,Dropped truck from pickup plan,2024-05-30 18:06:48
tr28,Pcp7,Dropped truck from pickup plan,2024-05-30 18:32:50
tr48,Pcp8,Dropped truck from pickup plan,2024-05-31 08:09:58
tr42,Pcp10,Dropped truck from pickup plan,2024-05-31 08:12:57
tr29,Pcp2,Assigned truck for pickup plan,2024-05-31 09:16:10
tr34,Pcp3,Dropped truck from pickup plan,2024-05-31 09:35:18
tr36,Pcp5,Assigned truck for pickup plan,2024-05-31 09:38:40
tr22,Pcp3,Dropped truck from pickup plan,2024-05-31 09:52:50
tr11,Pcp2,Assigned truck for pickup plan,2024-05-31 10:16:55
tr39,Pcp3,Assigned truck for pickup plan,2024-05-31 10:50:33
tr15,Pcp8,Dropped truck from pickup plan,2024-05-31 11:45:27
tr6,Pcp10,Assigned truck for pickup plan,2024-05-31 11:46:35
tr12,Pcp5,Assigned truck for pickup plan,2024-05-31 13:18:04
tr22,Pcp7,Assigned truck for pickup plan,2024-05-31 14:15:59
tr28,Pcp2,Assigned truck for pickup plan,2024-05-31 15:06:48
tr42,Pcp3,Assigned truck for pickup plan,2024-05-31 15:22:24
tr23,Pcp9,Dropped truck from pickup plan,2024-05-31 15:44:10
tr48,Pcp7,Assigned truck for pickup plan,2024-05-31 16:35:05
tr26,Pcp9,Dropped truck from pickup plan,2024-05-31 17:16:26
tr34,Pcp3,Assigned truck for pickup plan,2024-05-31 17:17:53
tr1,Pcp4,Dropped truck from pickup plan,2024-05-31 18:16:02
tr32,Pcp2,Dropped truck from pickup plan,2024-06-03 07:51:39
tr27,Pcp10,Dropped truck from pickup plan,2024-06-03 08:05:41
tr44,Pcp3,Dropped truck from pickup plan,2024-06-03 08:25:09
tr45,Pcp8,Dropped truck from pickup plan,2024-06-03 08:25:20
tr43,Pcp2,Dropped truck from pickup plan,2024-06-03 09:17:15
tr15,Pcp10,Assigned truck for pickup plan,2024-06-03 09:25:43
tr27,Pcp7,Assigned truck for pickup plan,2024-06-03 10:16:25
tr26,Pcp4,Assigned truck for pickup plan,2024-06-03 10:31:56
tr18,Pcp8,Dropped truck from pickup plan,2024-06-03 10:36:20
tr21,Pcp4,Dropped truck from pickup plan,2024-06-03 10:55:02
tr43,Pcp10,Assigned truck for pickup plan,2024-06-03 11:00:58
tr19,Pcp9,Dropped truck from pickup plan,2024-06-03 11:18:27
tr20,Pcp4,Dropped truck from pickup plan,2024-06-03 11:22:33
tr23,Pcp5,Assigned truck for pickup plan,2024-06-03 11:25:23
tr10,Pcp2,Dropped truck from pickup plan,2024-06-03 11:28:49
tr32,Pcp5,Assigned truck for pickup plan,2024-06-03 11:29:33
tr7,Pcp3,Dropped truck from pickup plan,2024-06-03 11:41:18
tr1,Pcp10,Assigned truck for pickup plan,2024-06-03 12:11:49
tr17,Pcp8,Dropped truck from pickup plan,2024-06-03 13:24:39
tr25,Pcp2,Dropped truck from pickup plan,2024-06-03 14:05:08
tr19,Pcp7,Assigned truck for pickup plan,2024-06-03 14:09:27
tr21,Pcp3,Assigned truck for pickup plan,2024-06-03 14:15:26
tr40,Pcp2,Dropped truck from pickup plan,2024-06-03 14:38:54
tr18,Pcp2,Assigned truck for pickup plan,2024-06-03 14:41:17
tr45,Pcp10,Assigned truck for pickup plan,2024-06-03 15:25:48
tr24,Pcp9,Dropped truck from pickup plan,2024-06-03 15:33:34
tr7,Pcp10,Assigned truck for pickup plan,2024-06-03 15:50:00
tr20,Pcp2,Assigned truck for pickup plan,2024-06-03 16:08:06
tr30,Pcp5,Dropped truck from pickup plan,2024-06-03 16:10:18
tr44,Pcp8,Assigned truck for pickup plan,2024-06-03 16:11:36
tr17,Pcp5,Assigned truck for pickup plan,2024-06-03 16:18:37
tr25,Pcp4,Assigned truck for pickup plan,2024-06-03 16:18:55
tr14,Pcp3,Dropped truck from pickup plan,2024-06-03 16:52:55
tr10,Pcp5,Assigned truck for pickup plan,2024-06-03 16:53:43
tr35,Pcp2,Dropped truck from pickup plan,2024-06-03 17:07:23
tr5,Pcp8,Dropped truck from pickup plan,2024-06-03 17:25:39
tr13,Pcp4,Dropped truck from pickup plan,2024-06-04 08:07:01
tr29,Pcp2,Dropped truck from pickup plan,2024-06-04 08:15:12
tr31,Pcp5,Dropped truck from pickup plan,2024-06-04 08:18:52
tr40,Pcp5,Assigned truck for pickup plan,2024-06-04 08:20:07
tr36,Pcp5,Dropped truck from pickup plan,2024-06-04 08:20:40
tr30,Pcp3,Assigned truck for pickup plan,2024-06-04 09:35:35
tr5,Pcp3,Assigned truck for pickup plan,2024-06-04 09:35:48
tr35,Pcp5,Assigned truck for pickup plan,2024-06-04 09:45:03
tr37,Pcp5,Dropped truck from pickup plan,2024-06-04 09:46:08
tr14,Pcp3,Assigned truck for pickup plan,2024-06-04 09:54:47
tr13,Pcp7,Assigned truck for pickup plan,2024-06-04 10:15:13
tr33,Pcp10,Dropped truck from pickup plan,2024-06-04 10:17:20
tr24,Pcp8,Assigned truck for pickup plan,2024-06-04 10:21:53
tr49,Pcp5,Dropped truck from pickup plan,2024-06-04 10:49:54
tr46,Pcp2,Dropped truck from pickup plan,2024-06-04 11:01:04
tr31,Pcp9,Assigned truck for pickup plan,2024-06-04 11:12:00
tr47,Pcp7,Dropped truck from pickup plan,2024-06-04 11:13:26
tr4,Pcp3,Dropped truck from pickup plan,2024-06-04 11:50:19
tr3,Pcp5,Dropped truck from pickup plan,2024-06-04 11:55:00
tr29,Pcp8,Assigned truck for pickup plan,2024-06-04 12:01:43
tr46,Pcp10,Assigned truck for pickup plan,2024-06-04 13:43:13
tr33,Pcp4,Assigned truck for pickup plan,2024-06-04 14:35:41
tr36,Pcp9,Assigned truck for pickup plan,2024-06-04 15:00:29
tr49,Pcp2,Assigned truck for pickup plan,2024-06-04 15:03:43
tr11,Pcp2,Dropped truck from pickup plan,2024-06-04 15:15:47
tr3,Pcp7,Assigned truck for pickup plan,2024-06-04 15:29:43
tr28,Pcp2,Dropped truck from pickup plan,2024-06-04 16:24:53
tr37,Pcp10,Assigned truck for pickup plan,2024-06-04 16:29:54
tr11,Pcp10,Assigned truck for pickup plan,2024-06-04 17:01:07
tr48,Pcp7,Dropped truck from pickup plan,2024-06-04 17:29:52
tr1,Pcp10,Dropped truck from pickup plan,2024-06-04 18:13:44
tr4,Pcp2,Assigned truck for pickup plan,2024-06-04 18:42:08
tr39,Pcp3,Dropped truck from pickup plan,2024-06-04 18:47:25
tr7,Pcp10,Dropped truck from pickup plan,2024-06-05 07:25:33
tr47,Pcp4,Assigned truck for pickup plan,2024-06-05 07:27:58
tr16,Pcp9,Dropped truck from pickup plan,2024-06-05 07:28:10
tr9,Pcp3,Dropped truck from pickup plan,2024-06-05 08:14:42
tr8,Pcp5,Dropped truck from pickup plan,2024-06-05 08:24:53
tr7,Pcp3,Assigned truck for pickup plan,2024-06-05 09:54:29
tr39,Pcp2,Assigned truck for pickup plan,2024-06-05 10:25:47
tr16,Pcp3,Assigned truck for pickup plan,2024-06-05 10:25:50
tr28,Pcp3,Assigned truck for pickup plan,2024-06-05 11:08:47
tr19,Pcp7,Dropped truck from pickup plan,2024-06-05 11:14:47
tr9,Pcp8,Assigned truck for pickup plan,2024-06-05 11:28:05
tr38,Pcp4,Dropped truck from pickup plan,2024-06-05 11:29:16
tr12,Pcp5,Dropped truck from pickup plan,2024-06-05 11:36:25
tr48,Pcp10,Assigned truck for pickup plan,2024-06-05 11:51:47
tr1,Pcp7,Assigned truck for pickup plan,2024-06-05 12:01:56
tr17,Pcp5,Dropped truck from pickup plan,2024-06-05 12:06:32
tr8,Pcp9,Assigned truck for pickup plan,2024-06-05 12:31:52
tr27,Pcp7,Dropped truck from pickup plan,2024-06-05 13:55:14
tr38,Pcp2,Assigned truck for pickup plan,2024-06-05 14:26:12
tr35,Pcp5,Dropped truck from pickup plan,2024-06-05 14:39:01
tr19,Pcp3,Assigned truck for pickup plan,2024-06-05 15:14:15
tr14,Pcp3,Dropped truck from pickup plan,2024-06-05 15:21:36
tr21,Pcp3,Dropped truck from pickup plan,2024-06-05 15:23:50
tr2,Pcp9,Dropped truck from pickup plan,2024-06-05 15:43:57
tr12,Pcp10,Assigned truck for pickup plan,2024-06-05 16:12:42
tr41,Pcp4,Dropped truck from pickup plan,2024-06-05 16:17:13
tr42,Pcp3,Dropped truck from pickup plan,2024-06-05 16:32:49
tr24,Pcp8,Dropped truck from pickup plan,2024-06-05 16:36:56
tr27,Pcp4,Assigned truck for pickup plan,2024-06-05 16:42:25
tr17,Pcp4,Assigned truck for pickup plan,2024-06-05 16:44:19
tr14,Pcp4,Assigned truck for pickup plan,2024-06-05 16:57:57
tr35,Pcp9,Assigned truck for pickup plan,2024-06-05 17:31:40
tr2,Pcp3,Assigned truck for pickup plan,2024-06-05 18:31:04
tr44,Pcp8,Dropped truck from pickup plan,2024-06-05 19:03:26
tr43,Pcp10,Dropped truck from pickup plan,2024-06-05 19:41:47
tr34,Pcp3,Dropped truck from pickup plan,2024-06-06 07:29:48
tr40,Pcp5,Dropped truck from pickup plan,2024-06-06 07:54:51
tr45,Pcp10,Dropped truck from pickup plan,2024-06-06 07:55:42
tr18,Pcp2,Dropped truck from pickup plan,2024-06-06 08:09:12
tr50,Pcp2,Dropped truck from pickup plan,2024-06-06 08:21:02
tr23,Pcp5,Dropped truck from pickup plan,2024-06-06 08:35:11
tr42,Pcp2,Assigned truck for pickup plan,2024-06-06 08:44:24
tr21,Pcp10,Assigned truck for pickup plan,2024-06-06 09:36:14
tr44,Pcp3,Assigned truck for pickup plan,2024-06-06 10:00:35
tr45,Pcp9,Assigned truck for pickup plan,2024-06-06 10:08:23
tr40,Pcp9,Assigned truck for pickup plan,2024-06-06 10:44:05
tr24,Pcp3,Assigned truck for pickup plan,2024-06-06 10:45:20
tr41,Pcp8,Assigned truck for pickup plan,2024-06-06 10:48:43
tr34,Pcp9,Assigned truck for pickup plan,2024-06-06 11:03:29
tr43,Pcp4,Assigned truck for pickup plan,2024-06-06 11:10:16
tr50,Pcp10,Assigned truck for pickup plan,2024-06-06 11:30:21
tr22,Pcp7,Dropped truck from pickup plan,2024-06-06 11:42:37
tr18,Pcp4,Assigned truck for pickup plan,2024-06-06 11:46:24
tr31,Pcp9,Dropped truck from pickup plan,2024-06-06 12:14:52
tr23,Pcp8,Assigned truck for pickup plan,2024-06-06 12:30:40
tr13,Pcp7,Dropped truck from pickup plan,2024-06-06 13:34:28
tr28,Pcp3,Dropped truck from pickup plan,2024-06-06 14:08:16
tr6,Pcp10,Dropped truck from pickup plan,2024-06-06 14:39:18
tr4,Pcp2,Dropped truck from pickup plan,2024-06-06 15:10:09
tr22,Pcp4,Assigned truck for pickup plan,2024-06-06 15:27:06
tr13,Pcp2,Assigned truck for pickup plan,2024-06-06 15:50:16
tr49,Pcp2,Dropped truck from pickup plan,2024-06-06 15:53:56
tr33,Pcp4,Dropped truck from pickup plan,2024-06-06 16:35:02
tr31,Pcp4,Assigned truck for pickup plan,2024-06-06 16:38:45
tr15,Pcp10,Dropped truck from pickup plan,2024-06-06 16:50:09
tr28,Pcp10,Assigned truck for pickup plan,2024-06-06 17:19:52
tr16,Pcp3,Dropped truck from pickup plan,2024-06-06 17:20:42
tr4,Pcp3,Assigned truck for pickup plan,2024-06-06 17:31:42
tr25,Pcp4,Dropped truck from pickup plan,2024-06-06 17:48:20
tr30,Pcp3,Dropped truck from pickup plan,2024-06-06 19:26:29
tr32,Pcp5,Dropped truck from pickup plan,2024-06-07 07:26:18
tr39,Pcp2,Dropped truck from pickup plan,2024-06-07 07:52:42
tr37,Pcp10,Dropped truck from pickup plan,2024-06-07 08:10:17
tr19,Pcp3,Dropped truck from pickup plan,2024-06-07 08:28:38
tr29,Pcp8,Dropped truck from pickup plan,2024-06-07 08:42:51
tr6,Pcp3,Assigned truck for pickup plan,2024-06-07 08:59:48
tr49,Pcp2,Assigned truck for pickup plan,2024-06-07 09:33:45
tr16,Pcp8,Assigned truck for pickup plan,2024-06-07 10:20:37
tr15,Pcp8,Assigned truck for pickup plan,2024-06-07 10:25:05
tr32,Pcp8,Assigned truck for pickup plan,2024-06-07 10:56:45
tr30,Pcp8,Assigned truck for pickup plan,2024-06-07 10:57:30
tr9,Pcp8,Dropped truck from pickup plan,2024-06-07 11:30:24
tr37,Pcp8,Assigned truck for pickup plan,2024-06-07 12:01:33
tr33,Pcp8,Assigned truck for pickup plan,2024-06-07 14:33:31
tr29,Pcp2,Assigned truck for pickup plan,2024-06-07 14:41:30
tr39,Pcp4,Assigned truck for pickup plan,2024-06-07 14:50:27
tr19,Pcp4,Assigned truck for pickup plan,2024-06-07 15:21:19
tr42,Pcp2,Dropped truck from pickup plan,2024-06-07 15:25:53
tr25,Pcp2,Assigned truck for pickup plan,2024-06-07 16:18:57
tr20,Pcp2,Dropped truck from pickup plan,2024-06-07 16:22:07
tr27,Pcp4,Dropped truck from pickup plan,2024-06-07 16:58:40
tr9,Pcp8,Assigned truck for pickup plan,2024-06-07 17:05:51
tr17,Pcp4,Dropped truck from pickup plan,2024-06-07 18:38:49
tr11,Pcp10,Dropped truck from pickup plan,2024-06-07 19:36:04
tr43,Pcp4,Dropped truck from pickup plan,2024-06-10 07:24:58
tr7,Pcp3,Dropped truck from pickup plan,2024-06-10 07:27:28
tr12,Pcp10,Dropped truck from pickup plan,2024-06-10 07:35:08
tr48,Pcp10,Dropped truck from pickup plan,2024-06-10 07:52:11
tr42,Pcp4,Assigned truck for pickup plan,2024-06-10 08:10:29
tr46,Pcp10,Dropped truck from pickup plan,2024-06-10 08:19:10
tr20,Pcp10,Assigned truck for pickup plan,2024-06-10 08:45:36
tr3,Pcp7,Dropped truck from pickup plan,2024-06-10 08:59:06
tr27,Pcp4,Assigned truck for pickup plan,2024-06-10 09:51:17
tr43,Pcp8,Assigned truck for pickup plan,2024-06-10 10:42:06
tr36,Pcp9,Dropped truck from pickup plan,2024-06-10 10:56:33
tr46,Pcp8,Assigned truck for pickup plan,2024-06-10 10:56:58
tr48,Pcp3,Assigned truck for pickup plan,2024-06-10 11:05:38
tr17,Pcp10,Assigned truck for pickup plan,2024-06-10 11:06:35
tr8,Pcp9,Dropped truck from pickup plan,2024-06-10 11:07:07
tr11,Pcp3,Assigned truck for pickup plan,2024-06-10 11:40:41
tr1,Pcp7,Dropped truck from pickup plan,2024-06-10 11:45:32
tr26,Pcp4,Dropped truck from pickup plan,2024-06-10 13:56:41
tr35,Pcp9,Dropped truck from pickup plan,2024-06-10 13:56:52
tr36,Pcp3,Assigned truck for pickup plan,2024-06-10 14:32:50
tr38,Pcp2,Dropped truck from pickup plan,2024-06-10 14:43:27
tr3,Pcp8,Assigned truck for pickup plan,2024-06-10 15:03:50
tr7,Pcp2,Assigned truck for pickup plan,2024-06-10 15:16:47
tr12,Pcp2,Assigned truck for pickup plan,2024-06-10 15:39:22
tr24,Pcp3,Dropped truck from pickup plan,2024-06-10 16:12:50
tr8,Pcp10,Assigned truck for pickup plan,2024-06-10 16:27:44
tr10,Pcp5,Dropped truck from pickup plan,2024-06-10 16:50:40
tr26,Pcp10,Assigned truck for pickup plan,2024-06-11 07:22:02
tr44,Pcp3,Dropped truck from pickup plan,2024-06-11 07:34:14
tr23,Pcp8,Dropped truck from pickup plan,2024-06-11 07:36:35
tr2,Pcp3,Dropped truck from pickup plan,2024-06-11 07:40:22
tr24,Pcp2,Assigned truck for pickup plan,2024-06-11 08:32:17
tr1,Pcp2,Assigned truck for pickup plan,2024-06-11 08:43:17
tr35,Pcp10,Assigned truck for pickup plan,2024-06-11 08:51:27
tr6,Pcp3,Dropped truck from pickup plan,2024-06-11 09:16:59
tr23,Pcp2,Assigned truck for pickup plan,2024-06-11 10:42:12
tr34,Pcp9,Dropped truck from pickup plan,2024-06-11 10:50:49
tr2,Pcp3,Assigned truck for pickup plan,2024-06-11 11:07:24
tr10,Pcp2,Assigned truck for pickup plan,2024-06-11 11:11:11
tr6,Pcp10,Assigned truck for pickup plan,2024-06-11 11:33:28
tr38,Pcp2,Assigned truck for pickup plan,2024-06-11 11:37:03
tr19,Pcp4,Dropped truck from pickup plan,2024-06-11 12:00:54
tr5,Pcp3,Dropped truck from pickup plan,2024-06-11 13:19:16
tr13,Pcp2,Dropped truck from pickup plan,2024-06-11 13:56:07
tr15,Pcp8,Dropped truck from pickup plan,2024-06-11 14:16:45
tr30,Pcp8,Dropped truck from pickup plan,2024-06-11 14:25:12
tr18,Pcp4,Dropped truck from pickup plan,2024-06-11 14:54:40
tr19,Pcp3,Assigned truck for pickup plan,2024-06-11 15:13:54
tr16,Pcp8,Dropped truck from pickup plan,2024-06-11 15:34:15
tr44,Pcp2,Assigned truck for pickup plan,2024-06-11 15:48:02
tr32,Pcp8,Dropped truck from pickup plan,2024-06-11 15:57:59
tr28,Pcp10,Dropped truck from pickup plan,2024-06-11 16:25:14
tr40,Pcp9,Dropped truck from pickup plan,2024-06-11 16:30:02
tr5,Pcp10,Assigned truck for pickup plan,2024-06-11 16:32:01
tr34,Pcp3,Assigned truck for pickup plan,2024-06-11 16:37:46
tr31,Pcp4,Dropped truck from pickup plan,2024-06-11 16:45:35
tr49,Pcp2,Dropped truck from pickup plan,2024-06-11 17:15:00
tr30,Pcp10,Assigned truck for pickup plan,2024-06-11 17:17:35
tr15,Pcp10,Assigned truck for pickup plan,2024-06-11 17:23:43
tr20,Pcp10,Dropped truck from pickup plan,2024-06-11 18:27:11
tr47,Pcp4,Dropped truck from pickup plan,2024-06-11 18:46:54
tr18,Pcp10,Assigned truck for pickup plan,2024-06-11 18:53:56
tr27,Pcp4,Dropped truck from pickup plan,2024-06-12 07:32:09
tr39,Pcp4,Dropped truck from pickup plan,2024-06-12 07:36:43
tr25,Pcp2,Dropped truck from pickup plan,2024-06-12 08:01:48
tr40,Pcp3,Assigned truck for pickup plan,2024-06-12 08:30:02
tr50,Pcp10,Dropped truck from pickup plan,2024-06-12 08:39:37
tr28,Pcp3,Assigned truck for pickup plan,2024-06-12 08:52:08
tr45,Pcp9,Dropped truck from pickup plan,2024-06-12 08:57:41
tr14,Pcp4,Dropped truck from pickup plan,2024-06-12 09:03:50
tr42,Pcp4,Dropped truck from pickup plan,2024-06-12 09:14:36
tr49,Pcp3,Assigned truck for pickup plan,2024-06-12 10:38:56
tr13,Pcp3,Assigned truck for pickup plan,2024-06-12 10:39:05
tr16,Pcp3,Assigned truck for pickup plan,2024-06-12 10:48:31
tr9,Pcp8,Dropped truck from pickup plan,2024-06-12 11:32:18
tr32,Pcp3,Assigned truck for pickup plan,2024-06-12 11:48:53
tr4,Pcp3,Dropped truck from pickup plan,2024-06-12 11:56:02
tr11,Pcp3,Dropped truck from pickup plan,2024-06-12 13:31:16
tr43,Pcp8,Dropped truck from pickup plan,2024-06-12 14:01:27
tr7,Pcp2,Dropped truck from pickup plan,2024-06-12 14:51:29
tr37,Pcp8,Dropped truck from pickup plan,2024-06-12 15:52:25
tr22,Pcp4,Dropped truck from pickup plan,2024-06-12 16:11:07
tr48,Pcp3,Dropped truck from pickup plan,2024-06-12 16:39:10
tr17,Pcp10,Dropped truck from pickup plan,2024-06-12 16:55:44
tr1,Pcp2,Dropped truck from pickup plan,2024-06-12 16:58:54
tr23,Pcp2,Dropped truck from pickup plan,2024-06-12 17:41:19
tr21,Pcp10,Dropped truck from pickup plan,2024-06-12 18:23:03
tr8,Pcp10,Dropped truck from pickup plan,2024-06-13 07:40:18
tr12,Pcp2,Dropped truck from pickup plan,2024-06-13 08:25:31
tr38,Pcp2,Dropped truck from pickup plan,2024-06-13 08:25:40
tr41,Pcp8,Dropped truck from pickup plan,2024-06-13 08:36:27
tr6,Pcp10,Dropped truck from pickup plan,2024-06-13 09:18:16
tr26,Pcp10,Dropped truck from pickup plan,2024-06-13 09:37:40
tr3,Pcp8,Dropped truck from pickup plan,2024-06-13 11:13:51
tr33,Pcp8,Dropped truck from pickup plan,2024-06-13 11:18:09
tr2,Pcp3,Dropped truck from pickup plan,2024-06-13 11:52:56
tr29,Pcp2,Dropped truck from pickup plan,2024-06-13 14:27:15
tr35,Pcp10,Dropped truck from pickup plan,2024-06-13 15:55:29
tr5,Pcp10,Dropped truck from pickup plan,2024-06-13 15:58:32
tr46,Pcp8,Dropped truck from pickup plan,2024-06-13 17:42:34
tr19,Pcp3,Dropped truck from pickup plan,2024-06-14 08:12:51
tr40,Pcp3,Dropped truck from pickup plan,2024-06-14 08:19:07
tr49,Pcp3,Dropped truck from pickup plan,2024-06-14 08:33:16
tr28,Pcp3,Dropped truck from pickup plan,2024-06-14 09:30:34
tr30,Pcp10,Dropped truck from pickup plan,2024-06-14 11:24:01
tr36,Pcp3,Dropped truck from pickup plan,2024-06-14 13:53:48
tr15,Pcp10,Dropped truck from pickup plan,2024-06-14 14:18:33
tr44,Pcp2,Dropped truck from pickup plan,2024-06-14 14:30:20
tr16,Pcp3,Dropped truck from pickup plan,2024-06-14 15:47:56
tr34,Pcp3,Dropped truck from pickup plan,2024-06-14 17:52:42
tr24,Pcp2,Dropped truck from pickup plan,2024-06-14 18:58:18
tr10,Pcp2,Dropped truck from pickup plan,2024-06-17 08:49:16
tr32,Pcp3,Dropped truck from pickup plan,2024-06-17 09:49:32
tr13,Pcp3,Dropped truck from pickup plan,2024-06-17 11:14:15
tr18,Pcp10,Dropped truck from pickup plan,2024-06-17 14:53:03
